transaction_id,merchant_id,amount,payment_method,channel,region,account_age_days,device_age_days,velocity_1h,velocity_24h,distance_km,ip_risk,failed_attempts_24h,chargeback_history,new_device,new_account,night_txn,fraud
TXN0005471,M0065,695.44,upi,ios,IN-GJ,1479,56,3,9,44.8,0.2773,0,0,0,0,0,0
TXN0005472,M0254,596.73,upi,api,IN-GJ,256,1045,5,15,82.4,0.3058,1,0,0,0,0,0
TXN0005473,M0109,96.57,upi,android,IN-UP,1140,613,3,10,155.7,0.2499,1,0,0,0,1,0
TXN0005474,M0058,69.75,card,web,IN-UP,1065,249,2,6,66.5,0.4227,0,0,0,0,0,0
TXN0005475,M0098,202.04,card,ios,IN-UP,1661,907,4,10,20.6,0.5721,4,0,0,0,0,1
TXN0005476,M0047,148.48,upi,android,IN-DL,1049,198,1,4,53.6,0.581,1,0,0,0,0,0
TXN0005477,M0084,105.15,card,api,IN-UP,880,697,1,8,50.4,0.1684,2,0,0,0,0,0
TXN0005478,M0127,158.03,card,android,IN-UP,1091,291,4,11,58.9,0.8531,2,0,0,0,0,0
TXN0005479,M0242,147.66,netbanking,ios,IN-DL,137,392,1,2,17.9,0.2126,1,0,0,0,0,0
TXN0005480,M0038,94.9,card,android,IN-WB,54,837,4,16,28.5,0.6,1,0,0,0,0,0
TXN0005481,M0180,347.29,upi,api,IN-TN,1323,86,1,7,60.8,0.1516,1,0,0,0,0,0
TXN0005482,M0393,84.88,upi,android,IN-GJ,895,481,5,14,47.3,0.4881,1,0,0,0,0,1
TXN0005483,M0162,172.4,card,api,IN-TN,1290,266,4,10,76.0,0.3251,1,1,0,0,0,0
TXN0005484,M0387,53.44,wallet,api,IN-DL,871,1373,5,9,36.1,0.5036,1,0,0,0,0,0
TXN0005485,M0212,198.95,netbanking,api,IN-TN,1557,1208,3,8,48.9,0.3504,2,0,0,0,0,0
TXN0005486,M0222,220.14,upi,android,IN-DL,562,530,4,9,50.0,0.3076,0,0,0,0,1,0
TXN0005487,M0296,68.83,card,android,IN-KA,731,1285,0,6,146.1,0.2165,1,0,0,0,0,0
TXN0005488,M0148,193.14,netbanking,ios,IN-MH,477,526,1,6,51.1,0.1528,1,0,0,0,0,0
TXN0005489,M0386,163.23,card,api,IN-TN,261,85,3,8,17.5,0.3362,2,0,0,0,1,1
TXN0005490,M0093,113.54,upi,api,IN-TN,212,425,2,9,13.9,0.5774,3,0,0,0,0,0
TXN0005491,M0327,114.62,upi,android,IN-WB,185,167,0,1,143.2,0.1747,1,0,0,0,0,0
TXN0005492,M0356,281.67,card,web,IN-DL,180,585,7,13,49.9,0.4199,0,0,0,0,0,1
TXN0005493,M0393,185.17,upi,web,IN-MH,622,1049,2,7,29.1,0.1594,4,0,0,0,0,0
TXN0005494,M0379,469.0,upi,android,IN-UP,802,525,1,2,21.9,0.2657,5,0,0,0,0,0
TXN0005495,M0314,63.85,upi,api,IN-MH,1427,1153,1,5,36.5,0.3722,2,0,0,0,0,0
TXN0005496,M0269,149.22,card,android,IN-WB,1484,1058,4,11,81.5,0.2916,3,0,0,0,0,0
TXN0005497,M0244,97.37,card,android,IN-GJ,938,1476,3,7,6.9,0.2733,0,0,0,0,0,0
TXN0005498,M0201,191.22,card,android,IN-DL,1067,828,2,9,116.1,0.3485,0,0,0,0,0,0
TXN0005499,M0089,235.6,card,ios,IN-WB,307,782,3,10,61.5,0.3918,1,0,0,0,1,0
TXN0005500,M0378,55.2,upi,api,IN-TN,471,1171,2,7,75.3,0.2823,2,1,0,0,1,0
TXN0005501,M0263,325.7,card,android,IN-WB,436,858,1,4,173.6,0.325,1,0,0,0,0,0
TXN0005502,M0054,1565.17,wallet,web,IN-GJ,891,1212,4,5,27.7,0.3647,0,0,0,0,0,0
TXN0005503,M0214,213.49,card,android,IN-TN,627,772,2,5,35.2,0.3155,2,0,0,0,0,0
TXN0005504,M0254,75.58,upi,ios,IN-DL,379,480,5,13,28.7,0.2703,3,0,0,0,0,0
TXN0005505,M0236,134.42,upi,web,IN-MH,865,1167,3,6,115.3,0.316,1,1,0,0,0,0
TXN0005506,M0283,130.16,upi,web,IN-DL,214,1241,1,7,13.8,0.2726,2,0,0,0,0,0
TXN0005507,M0165,92.36,card,web,IN-UP,1511,1344,1,4,57.0,0.2231,2,0,0,0,0,0
TXN0005508,M0274,370.81,card,api,IN-WB,1363,142,4,9,49.6,0.2135,0,0,0,0,0,0
TXN0005509,M0189,29.07,netbanking,android,IN-GJ,1786,584,5,9,52.9,0.2397,0,0,0,0,0,0
TXN0005510,M0319,236.38,card,android,IN-MH,484,1289,1,6,87.9,0.2962,0,0,0,0,0,0
TXN0005511,M0385,654.21,upi,ios,IN-MH,1079,1384,2,4,34.0,0.201,2,0,0,0,0,1
TXN0005512,M0132,613.36,card,api,IN-DL,1461,569,2,7,45.7,0.2975,1,0,0,0,1,0
TXN0005513,M0254,501.43,card,ios,IN-TN,701,595,2,4,86.8,0.0946,0,0,0,0,0,0
TXN0005514,M0089,93.02,upi,ios,IN-KA,1681,1054,2,8,43.7,0.3009,1,0,0,0,0,0
TXN0005515,M0287,773.17,upi,android,IN-MH,330,654,4,9,114.7,0.2163,1,1,0,0,1,1
TXN0005516,M0063,259.71,upi,web,IN-WB,309,787,2,7,79.9,0.3652,2,0,0,0,0,0
TXN0005517,M0048,747.12,card,web,IN-UP,920,470,2,7,24.6,0.2278,3,0,0,0,0,0
TXN0005518,M0372,530.87,card,web,IN-WB,639,303,2,9,62.0,0.4595,3,0,0,0,0,0
TXN0005519,M0337,246.5,netbanking,android,IN-UP,1104,1062,2,5,97.6,0.1455,0,0,0,0,1,0
TXN0005520,M0270,140.93,card,android,IN-DL,1535,175,0,11,54.2,0.3487,6,0,0,0,0,0
TXN0005521,M0012,1914.22,card,web,IN-TN,589,1250,5,13,65.7,0.195,0,0,0,0,0,1
TXN0005522,M0255,30.36,card,ios,IN-GJ,1332,1259,0,8,12.4,0.3775,0,0,0,0,0,0
TXN0005523,M0132,151.33,card,android,IN-GJ,583,1156,1,5,79.4,0.1527,2,0,0,0,0,0
TXN0005524,M0122,44.15,wallet,web,IN-TN,79,235,2,8,52.9,0.3534,4,0,0,0,0,0
TXN0005525,M0197,202.34,card,android,IN-TN,1491,1197,2,12,33.6,0.3422,0,0,0,0,1,0
TXN0005526,M0390,257.15,upi,web,IN-DL,941,940,1,4,69.6,0.1632,0,0,0,0,0,0
TXN0005527,M0150,94.64,netbanking,ios,IN-WB,1188,808,0,1,151.3,0.297,3,0,0,0,0,0
TXN0005528,M0146,102.03,upi,android,IN-KA,672,610,1,3,46.3,0.1366,0,0,0,0,0,0
TXN0005529,M0380,48.06,upi,web,IN-MH,811,1207,4,12,69.2,0.5003,1,0,0,0,0,0
TXN0005530,M0255,282.84,card,android,IN-KA,1474,996,3,7,39.0,0.3334,1,0,0,0,0,0
TXN0005531,M0360,112.91,card,api,IN-DL,1004,332,1,2,140.1,0.1718,0,0,0,0,0,0
TXN0005532,M0328,274.61,upi,web,IN-TN,268,1036,6,13,49.1,0.5593,1,0,0,0,0,0
TXN0005533,M0243,106.61,card,web,IN-WB,909,597,2,7,168.7,0.3139,2,0,0,0,0,0
TXN0005534,M0075,230.47,card,api,IN-UP,243,417,3,5,209.5,0.1348,0,0,0,0,1,0
TXN0005535,M0099,377.11,upi,android,IN-KA,314,570,1,8,102.4,0.7404,2,1,0,0,1,0
TXN0005536,M0292,290.46,upi,web,IN-MH,1773,1496,0,7,23.3,0.2316,2,0,0,0,1,0
TXN0005537,M0231,222.21,upi,web,IN-MH,1566,1201,0,6,21.0,0.4202,4,0,0,0,0,0
TXN0005538,M0400,162.32,upi,android,IN-DL,1560,971,4,7,78.8,0.1916,1,0,0,0,0,0
TXN0005539,M0013,290.08,card,web,IN-TN,164,981,2,6,65.5,0.6794,2,0,0,0,0,0
TXN0005540,M0051,98.52,card,android,IN-MH,1795,581,2,6,40.0,0.2693,2,0,0,0,0,0
TXN0005541,M0326,148.03,upi,android,IN-UP,384,97,0,5,29.8,0.3728,3,0,0,0,0,0
TXN0005542,M0257,254.56,card,android,IN-TN,321,538,5,11,47.7,0.6342,4,0,0,0,1,1
TXN0005543,M0334,837.28,card,web,IN-KA,1011,472,3,8,52.2,0.3476,1,0,0,0,0,0
TXN0005544,M0144,97.61,upi,web,IN-TN,686,1230,3,11,101.9,0.3169,5,0,0,0,0,0
TXN0005545,M0141,74.27,card,android,IN-UP,830,666,4,11,41.7,0.5768,2,0,0,0,0,1
TXN0005546,M0060,239.41,upi,android,IN-GJ,1558,1008,2,9,166.1,0.3629,1,0,0,0,0,0
TXN0005547,M0228,601.89,card,api,IN-UP,1072,23,1,4,33.4,0.1733,1,0,0,0,0,0
TXN0005548,M0145,405.34,card,web,IN-MH,539,620,3,11,50.3,0.6117,3,1,0,0,0,0
TXN0005549,M0303,183.98,wallet,api,IN-DL,1655,692,4,11,29.4,0.2719,1,0,0,0,0,1
TXN0005550,M0311,613.14,card,web,IN-UP,1270,246,0,5,52.3,0.4937,2,0,0,0,0,0
TXN0005551,M0207,29.45,wallet,api,IN-KA,515,755,2,7,15.5,0.1618,0,0,0,0,0,0
TXN0005552,M0226,494.92,card,android,IN-MH,98,1334,1,8,34.2,0.185,2,0,0,0,0,0
TXN0005553,M0043,131.47,upi,web,IN-MH,272,166,1,4,57.1,0.2887,1,0,0,0,0,0
TXN0005554,M0382,337.97,card,web,IN-GJ,367,1156,2,11,31.8,0.2774,1,0,0,0,0,0
TXN0005555,M0138,493.21,upi,web,IN-KA,219,902,4,11,125.1,0.3234,0,0,0,0,0,0
TXN0005556,M0337,218.47,upi,android,IN-MH,1664,218,6,16,80.3,0.5086,2,1,0,0,1,1
TXN0005557,M0181,193.08,card,web,IN-MH,107,999,2,8,60.4,0.2855,3,0,0,0,0,0
TXN0005558,M0134,121.69,upi,ios,IN-MH,1707,1470,2,5,59.9,0.2201,1,0,0,0,0,0
TXN0005559,M0215,976.97,upi,ios,IN-KA,1423,236,1,7,349.7,0.2227,1,0,0,0,0,0
TXN0005560,M0143,254.02,upi,api,IN-UP,137,39,3,13,93.9,0.2799,0,0,0,0,0,0
TXN0005561,M0398,224.82,upi,ios,IN-WB,823,59,5,8,85.2,0.2502,0,0,0,0,1,0
TXN0005562,M0192,814.36,wallet,ios,IN-WB,13,429,9,19,35.9,0.5384,2,0,0,1,0,1
TXN0005563,M0185,108.9,upi,ios,IN-MH,461,1410,2,7,31.8,0.2747,0,0,0,0,0,0
TXN0005564,M0127,140.22,card,api,IN-WB,487,416,3,6,77.7,0.2435,1,0,0,0,0,0
TXN0005565,M0153,459.61,card,api,IN-MH,1213,1314,3,9,75.5,0.3342,0,0,0,0,1,0
TXN0005566,M0354,1061.37,netbanking,ios,IN-UP,344,74,0,6,100.3,0.2484,0,0,0,0,1,0
TXN0005567,M0284,188.2,card,web,IN-MH,1399,527,2,7,77.3,0.2773,2,0,0,0,0,0
TXN0005568,M0105,264.95,card,android,IN-KA,1268,1493,3,5,26.6,0.5084,1,0,0,0,1,0
TXN0005569,M0044,36.76,upi,api,IN-DL,1686,1077,2,7,28.7,0.1968,2,0,0,0,1,0
TXN0005570,M0312,648.83,upi,web,IN-UP,992,522,4,11,2.5,0.4052,1,0,0,0,0,1
TXN0005571,M0009,60.93,upi,web,IN-TN,719,790,1,9,23.9,0.2835,0,0,0,0,0,0
TXN0005572,M0222,104.95,upi,ios,IN-DL,1295,870,0,6,147.6,0.2553,0,0,0,0,1,0
TXN0005573,M0182,217.32,card,web,IN-KA,1241,807,6,11,80.9,0.4937,1,1,0,0,0,1
TXN0005574,M0292,94.06,card,android,IN-TN,378,798,2,5,20.2,0.4264,1,0,0,0,0,0
TXN0005575,M0281,25.88,upi,web,IN-UP,487,906,2,10,81.3,0.1784,2,1,0,0,1,1
TXN0005576,M0066,52.31,netbanking,android,IN-MH,1151,955,0,6,102.2,0.437,1,0,0,0,0,0
TXN0005577,M0220,198.62,card,android,IN-DL,1557,388,2,5,19.6,0.2427,1,0,0,0,0,0
TXN0005578,M0305,803.71,card,web,IN-MH,944,390,0,3,81.0,0.1861,1,0,0,0,1,0
TXN0005579,M0333,741.56,netbanking,web,IN-TN,1635,26,2,10,91.9,0.3119,0,0,0,0,0,1
TXN0005580,M0014,263.74,card,web,IN-UP,983,53,3,9,23.8,0.3383,0,0,0,0,0,1
TXN0005581,M0003,210.54,upi,web,IN-DL,1134,925,3,7,56.8,0.3809,1,0,0,0,0,1
TXN0005582,M0096,399.66,upi,web,IN-UP,657,51,5,10,62.9,0.1494,0,0,0,0,0,0
TXN0005583,M0036,677.64,upi,web,IN-MH,1186,1436,2,6,11.8,0.2045,0,1,0,0,0,0
TXN0005584,M0139,202.35,upi,web,IN-WB,139,336,3,7,89.0,0.582,2,0,0,0,1,0
TXN0005585,M0384,209.43,wallet,web,IN-KA,1187,849,3,5,45.9,0.0883,2,0,0,0,1,0
TXN0005586,M0073,220.63,netbanking,web,IN-GJ,723,909,1,11,55.8,0.2977,2,0,0,0,0,0
TXN0005587,M0280,494.01,upi,web,IN-DL,1065,290,0,7,106.3,0.2376,0,0,0,0,0,0
TXN0005588,M0241,45.81,upi,android,IN-TN,1777,806,4,6,108.8,0.1424,1,1,0,0,1,0
TXN0005589,M0104,182.97,upi,api,IN-MH,790,233,6,12,74.2,0.3291,2,0,0,0,0,1
TXN0005590,M0228,268.69,upi,ios,IN-WB,1219,858,1,7,99.5,0.1822,0,0,0,0,1,0
TXN0005591,M0266,27.1,upi,ios,IN-DL,1332,222,1,7,57.9,0.3548,2,0,0,0,0,0
TXN0005592,M0177,450.38,upi,ios,IN-WB,303,29,2,12,77.4,0.444,2,0,0,0,1,1
TXN0005593,M0289,528.02,upi,ios,IN-KA,1757,435,4,12,22.5,0.3273,3,0,0,0,0,1
TXN0005594,M0180,25.71,upi,ios,IN-UP,1000,151,9,14,44.2,0.5228,3,0,0,0,0,1
TXN0005595,M0283,119.06,upi,web,IN-UP,1342,130,5,16,149.5,0.1941,1,0,0,0,0,0
TXN0005596,M0021,123.09,card,web,IN-TN,229,1046,3,9,217.8,0.128,0,0,0,0,0,0
TXN0005597,M0397,74.0,card,web,IN-WB,557,1409,5,14,90.2,0.2546,2,0,0,0,1,0
TXN0005598,M0356,84.95,card,web,IN-MH,1690,823,0,4,25.1,0.4399,0,0,0,0,0,0
TXN0005599,M0330,106.76,card,android,IN-WB,901,717,2,5,23.0,0.3635,1,0,0,0,0,0
TXN0005600,M0025,331.26,upi,android,IN-GJ,39,1131,2,10,34.0,0.1011,0,0,0,0,0,0
TXN0005601,M0327,626.65,card,android,IN-UP,1075,830,2,7,106.0,0.3526,0,0,0,0,1,0
TXN0005602,M0023,312.55,upi,web,IN-WB,1533,261,2,16,67.4,0.6928,3,0,0,0,1,0
TXN0005603,M0327,72.18,card,android,IN-WB,148,880,8,16,56.9,0.4678,0,0,0,0,1,0
TXN0005604,M0189,397.02,card,web,IN-KA,343,294,3,9,55.0,0.3782,0,0,0,0,0,0
TXN0005605,M0291,329.3,card,web,IN-TN,886,363,1,2,54.3,0.1209,1,0,0,0,0,0
TXN0005606,M0337,9.58,upi,api,IN-WB,721,813,3,7,189.8,0.1825,0,0,0,0,0,0
TXN0005607,M0003,621.95,card,ios,IN-TN,185,983,1,11,62.0,0.1433,0,0,0,0,0,0
TXN0005608,M0210,205.71,upi,web,IN-WB,346,1130,1,8,60.7,0.1971,1,0,0,0,1,0
TXN0005609,M0371,213.5,upi,android,IN-TN,919,438,1,6,59.5,0.246,3,0,0,0,0,0
TXN0005610,M0310,31.5,upi,android,IN-DL,1079,553,2,10,123.6,0.2706,0,0,0,0,0,0
TXN0005611,M0287,904.04,upi,web,IN-MH,157,1196,2,5,130.4,0.2675,1,0,0,0,0,0
TXN0005612,M0002,252.12,upi,android,IN-DL,1292,1431,2,6,75.8,0.2891,3,0,0,0,0,0
TXN0005613,M0271,390.75,netbanking,api,IN-KA,651,701,1,7,68.2,0.2011,2,0,0,0,0,0
TXN0005614,M0012,47.9,wallet,api,IN-TN,1797,579,1,7,69.0,0.2708,1,0,0,0,0,0
TXN0005615,M0161,300.29,upi,web,IN-KA,1718,942,3,7,181.9,0.3785,2,0,0,0,0,1
TXN0005616,M0264,306.33,card,android,IN-UP,1113,611,4,9,42.1,0.2267,1,0,0,0,0,0
TXN0005617,M0368,154.07,card,web,IN-MH,14,871,4,6,50.9,0.1907,0,0,0,0,0,0
TXN0005618,M0325,49.39,card,web,IN-DL,229,1129,3,4,37.9,0.1276,2,0,0,0,1,0
TXN0005619,M0267,169.27,card,android,IN-TN,494,472,1,7,48.5,0.3361,0,0,0,0,1,0
TXN0005620,M0078,69.26,card,android,IN-UP,793,688,2,11,49.2,0.3087,2,0,0,0,0,0
TXN0005621,M0255,89.54,card,android,IN-UP,669,643,3,11,42.3,0.5609,1,0,0,0,0,0
TXN0005622,M0015,574.21,wallet,android,IN-MH,1395,1210,1,5,168.8,0.266,2,0,0,0,0,0
TXN0005623,M0046,196.31,wallet,ios,IN-TN,1062,238,8,13,50.0,0.3554,2,0,0,0,0,0
TXN0005624,M0318,166.02,upi,ios,IN-GJ,534,493,2,6,216.1,0.1952,4,0,0,0,1,0
TXN0005625,M0186,55.56,upi,ios,IN-KA,1737,646,6,11,16.8,0.3008,2,0,0,0,1,0
TXN0005626,M0237,171.94,card,ios,IN-GJ,1611,20,3,9,70.1,0.1399,1,0,0,0,0,0
TXN0005627,M0101,154.9,upi,api,IN-DL,1151,668,1,9,91.8,0.3868,1,0,0,0,1,0
TXN0005628,M0033,67.45,card,api,IN-MH,394,121,2,8,61.6,0.246,2,0,0,0,0,0
TXN0005629,M0047,532.7,upi,android,IN-TN,1608,390,3,6,11.6,0.2379,1,0,0,0,0,0
TXN0005630,M0089,507.8,upi,android,IN-MH,1314,820,2,9,54.7,0.3605,1,0,0,0,0,0
TXN0005631,M0130,82.97,card,web,IN-WB,293,1189,5,12,76.6,0.3059,0,1,0,0,0,0
TXN0005632,M0190,267.41,upi,web,IN-DL,314,1146,5,10,59.7,0.2043,0,0,0,0,0,0
TXN0005633,M0190,28.23,upi,android,IN-MH,520,74,1,3,18.9,0.1925,0,0,0,0,0,0
TXN0005634,M0331,247.45,card,android,IN-GJ,1133,122,4,11,156.4,0.466,4,0,0,0,0,0
TXN0005635,M0279,393.19,card,web,IN-GJ,1596,617,3,8,15.0,0.2379,1,0,0,0,0,0
TXN0005636,M0167,58.57,netbanking,android,IN-KA,250,368,4,7,112.9,0.2122,0,0,0,0,0,0
TXN0005637,M0189,182.72,upi,ios,IN-WB,10,215,1,3,95.5,0.3148,2,0,0,1,0,0
TXN0005638,M0094,204.5,card,android,IN-KA,1229,1462,2,9,16.3,0.3996,4,0,0,0,0,0
TXN0005639,M0374,3235.97,card,ios,IN-KA,817,259,2,6,46.5,0.2282,1,0,0,0,0,0
TXN0005640,M0147,2377.41,upi,ios,IN-KA,141,667,1,12,118.5,0.3808,1,0,0,0,0,0
TXN0005641,M0302,248.36,wallet,ios,IN-UP,815,1405,3,7,30.5,0.2194,3,0,0,0,0,0
TXN0005642,M0039,92.69,upi,ios,IN-DL,72,261,2,11,26.1,0.2859,4,0,0,0,1,0
TXN0005643,M0086,229.85,upi,android,IN-WB,1703,795,1,4,23.2,0.1764,0,0,0,0,0,0
TXN0005644,M0237,555.14,netbanking,android,IN-DL,1552,311,0,3,36.9,0.5719,4,0,0,0,1,0
TXN0005645,M0047,33.75,card,web,IN-DL,809,833,3,6,103.3,0.1179,1,0,0,0,0,0
TXN0005646,M0312,22.23,upi,web,IN-UP,1482,852,3,9,47.9,0.4859,2,0,0,0,0,0
TXN0005647,M0335,57.23,netbanking,ios,IN-KA,1631,1247,1,8,72.0,0.4295,2,0,0,0,0,0
TXN0005648,M0382,385.79,upi,android,IN-UP,55,185,3,10,35.0,0.3688,2,0,0,0,0,1
TXN0005649,M0321,408.95,upi,web,IN-UP,1053,429,0,6,14.1,0.2796,3,0,0,0,0,0
TXN0005650,M0332,280.13,upi,android,IN-UP,400,1393,0,7,6.2,0.3047,2,0,0,0,0,0
TXN0005651,M0219,546.6,card,web,IN-MH,540,899,2,6,105.4,0.2237,1,0,0,0,1,0
TXN0005652,M0093,150.11,card,web,IN-GJ,1143,1023,1,4,5.9,0.4882,1,0,0,0,0,0
TXN0005653,M0058,137.28,upi,web,IN-TN,267,1388,1,7,72.8,0.4306,5,0,0,0,0,0
TXN0005654,M0343,264.56,netbanking,web,IN-UP,1654,401,3,15,29.7,0.239,1,1,0,0,0,0
TXN0005655,M0028,996.49,upi,web,IN-UP,882,1338,1,7,28.5,0.2162,0,0,0,0,1,0
TXN0005656,M0329,271.54,wallet,android,IN-MH,1565,84,1,9,86.5,0.4527,2,0,0,0,0,0
TXN0005657,M0377,163.56,wallet,ios,IN-KA,32,1209,3,11,96.1,0.2241,0,0,0,0,0,0
TXN0005658,M0160,269.29,card,android,IN-DL,1424,266,2,5,56.7,0.3328,0,0,0,0,0,0
TXN0005659,M0227,746.82,card,web,IN-MH,604,370,1,9,83.5,0.3987,3,0,0,0,1,0
TXN0005660,M0190,125.6,upi,web,IN-MH,1271,466,2,7,204.8,0.2055,1,0,0,0,0,0
TXN0005661,M0263,115.01,wallet,android,IN-TN,941,743,1,8,145.2,0.3547,0,0,0,0,0,0
TXN0005662,M0101,112.05,card,ios,IN-TN,1035,837,3,11,36.0,0.2062,0,0,0,0,0,0
TXN0005663,M0001,406.76,card,android,IN-KA,1005,538,1,7,105.2,0.1419,2,0,0,0,0,0
TXN0005664,M0117,82.57,card,api,IN-WB,868,2,1,10,87.1,0.4934,1,0,1,0,0,0
TXN0005665,M0391,341.59,card,api,IN-UP,799,950,2,3,91.4,0.3352,3,0,0,0,1,0
TXN0005666,M0162,41.34,card,android,IN-WB,1751,1158,1,10,16.1,0.1893,1,0,0,0,0,0
TXN0005667,M0101,138.83,card,web,IN-DL,1735,518,2,8,26.8,0.4928,0,0,0,0,1,0
TXN0005668,M0387,169.81,card,web,IN-KA,1058,1497,3,6,27.4,0.1412,1,0,0,0,0,0
TXN0005669,M0102,1075.81,upi,api,IN-WB,267,147,1,6,26.4,0.3611,1,0,0,0,0,0
TXN0005670,M0250,474.97,upi,android,IN-KA,96,830,3,9,2.7,0.4352,3,0,0,0,0,0
TXN0005671,M0156,126.09,card,ios,IN-MH,1795,1454,5,9,98.0,0.6704,3,0,0,0,0,1
TXN0005672,M0358,107.16,upi,web,IN-WB,332,462,3,7,120.3,0.2283,3,0,0,0,0,0
TXN0005673,M0054,91.72,card,api,IN-MH,1244,1019,1,6,155.1,0.1336,3,0,0,0,0,0
TXN0005674,M0284,58.6,card,android,IN-DL,1279,1444,2,16,34.1,0.5988,1,0,0,0,0,0
TXN0005675,M0165,905.68,card,api,IN-KA,1485,750,2,9,81.8,0.2024,1,0,0,0,0,0
TXN0005676,M0325,84.51,card,android,IN-KA,552,316,3,14,35.7,0.2951,3,0,0,0,0,0
TXN0005677,M0394,1006.07,upi,android,IN-GJ,1142,172,3,10,78.5,0.5693,5,0,0,0,1,1
TXN0005678,M0009,198.79,card,ios,IN-MH,821,1169,3,8,21.9,0.2474,3,0,0,0,1,1
TXN0005679,M0054,165.75,card,web,IN-GJ,387,1452,4,7,36.1,0.1418,1,0,0,0,0,0
TXN0005680,M0082,198.45,card,web,IN-WB,1310,1044,4,11,107.9,0.2292,2,0,0,0,0,0
TXN0005681,M0344,603.62,upi,ios,IN-WB,1351,974,0,7,40.4,0.3283,1,1,0,0,0,1
TXN0005682,M0392,76.6,netbanking,ios,IN-MH,932,476,2,3,63.5,0.1234,2,0,0,0,0,0
TXN0005683,M0123,299.21,upi,web,IN-MH,1526,1288,3,7,49.7,0.3889,1,0,0,0,1,0
TXN0005684,M0235,173.15,upi,api,IN-WB,1119,822,2,10,68.1,0.482,1,0,0,0,0,0
TXN0005685,M0041,269.41,card,web,IN-DL,1353,1208,2,3,67.7,0.1495,1,0,0,0,1,0
TXN0005686,M0350,146.72,upi,ios,IN-UP,1350,552,2,11,13.1,0.3868,2,0,0,0,0,0
TXN0005687,M0372,125.46,upi,web,IN-KA,1573,836,2,7,86.5,0.3302,3,0,0,0,0,0
TXN0005688,M0031,304.36,upi,web,IN-TN,1148,721,0,4,83.1,0.3004,2,0,0,0,1,0
TXN0005689,M0301,45.26,netbanking,android,IN-TN,115,68,4,15,74.2,0.2897,2,0,0,0,1,1
TXN0005690,M0068,725.52,card,ios,IN-DL,1730,662,4,10,29.1,0.2749,3,1,0,0,0,0
TXN0005691,M0169,200.52,netbanking,android,IN-MH,1731,737,1,4,61.1,0.0791,0,0,0,0,0,0
TXN0005692,M0007,103.9,card,web,IN-UP,1310,1370,1,9,52.4,0.4013,2,0,0,0,0,0
TXN0005693,M0049,260.23,card,ios,IN-WB,1690,825,4,9,20.9,0.229,1,0,0,0,1,0
TXN0005694,M0019,89.88,card,ios,IN-TN,371,1120,1,7,74.5,0.1124,1,0,0,0,0,0
TXN0005695,M0086,194.77,card,android,IN-KA,1614,1010,3,12,74.4,0.2582,0,0,0,0,0,0
TXN0005696,M0233,195.97,card,android,IN-MH,232,1,5,16,154.4,0.5201,2,0,1,0,0,1
TXN0005697,M0019,633.4,upi,web,IN-KA,1147,651,0,8,168.9,0.237,2,0,0,0,0,0
TXN0005698,M0039,237.89,upi,ios,IN-KA,922,721,0,11,100.1,0.2405,2,0,0,0,0,0
TXN0005699,M0331,58.75,upi,web,IN-MH,1524,671,1,4,89.7,0.2263,4,0,0,0,0,0
TXN0005700,M0351,321.87,card,android,IN-MH,960,780,5,6,18.9,0.1102,0,1,0,0,0,1
TXN0005701,M0070,370.17,upi,android,IN-TN,1089,699,0,10,73.9,0.3341,4,0,0,0,1,0
TXN0005702,M0072,35.9,upi,web,IN-MH,570,1499,2,9,94.4,0.4422,2,0,0,0,0,0
TXN0005703,M0100,54.86,netbanking,android,IN-WB,886,275,5,8,69.6,0.213,1,0,0,0,0,0
TXN0005704,M0253,1343.17,upi,web,IN-GJ,663,885,3,7,107.6,0.3939,2,0,0,0,0,0
TXN0005705,M0016,129.19,card,android,IN-UP,1675,382,1,9,78.0,0.5013,0,0,0,0,0,0
TXN0005706,M0055,132.26,card,android,IN-DL,979,1416,2,10,15.8,0.6082,1,0,0,0,0,0
TXN0005707,M0020,173.82,upi,web,IN-GJ,374,385,4,13,28.4,0.1395,3,0,0,0,0,0
TXN0005708,M0096,94.83,upi,android,IN-DL,82,854,3,9,21.3,0.1532,0,0,0,0,1,0
TXN0005709,M0388,30.58,card,web,IN-UP,1532,498,4,10,56.3,0.2784,0,0,0,0,1,0
TXN0005710,M0141,58.6,upi,ios,IN-UP,1124,1130,3,10,67.3,0.3804,1,0,0,0,0,0
TXN0005711,M0205,95.01,upi,web,IN-KA,793,524,4,9,58.6,0.2489,1,0,0,0,0,0
TXN0005712,M0032,108.85,card,ios,IN-UP,513,1117,1,4,84.9,0.3811,0,0,0,0,0,0
TXN0005713,M0209,83.39,wallet,api,IN-WB,526,1179,4,10,159.7,0.2346,0,0,0,0,0,0
TXN0005714,M0343,40.49,card,api,IN-UP,1119,216,3,11,65.7,0.2141,3,0,0,0,0,0
TXN0005715,M0073,103.48,upi,web,IN-WB,911,25,4,8,42.4,0.0464,0,0,0,0,0,0
TXN0005716,M0122,549.06,netbanking,web,IN-TN,960,1467,1,6,63.6,0.2221,2,0,0,0,0,0
TXN0005717,M0272,91.93,upi,android,IN-UP,1147,840,5,10,18.8,0.1655,0,0,0,0,0,0
TXN0005718,M0307,150.0,card,ios,IN-UP,1669,172,5,10,42.3,0.5172,1,0,0,0,0,0
TXN0005719,M0323,762.65,wallet,ios,IN-KA,329,634,3,13,97.0,0.6071,2,0,0,0,1,1
